date,lat,latd,long,longd,depth,mag
2016-10-03 19:37:00,32.83,N,115.6,W,12.0,2.4
2016-10-03 19:34:00,39.27,N,22.95,E,12.0,2.5
2016-10-03 19:22:00,24.04,S,70.09,W,42.0,3.7
2016-10-03 19:05:00,34.66,S,72.02,W,10.0,2.7
2016-10-03 18:59:00,31.68,N,115.9,W,8.0,2.1
2016-10-03 18:50:00,28.17,S,69.3,W,141.0,3.4
2016-10-03 18:33:00,40.12,N,34.97,E,4.0,2.1
2016-10-03 18:28:00,23.74,S,179.4,W,518.0,4.6
2016-10-03 18:28:00,19.97,N,155.5,W,41.0,2.6
2016-10-03 18:07:00,23.74,S,175.4,W,10.0,5.2
2016-10-03 17:52:00,40.61,N,123.2,W,31.0,2.1
2016-10-03 17:33:00,37.75,N,15.19,E,7.0,2.4
2016-10-03 17:24:00,7.29,N,34.55,W,10.0,4.8
2016-10-03 17:09:00,38.36,N,15.52,E,82.0,2.1
2016-10-03 16:57:00,37.71,N,22.48,E,16.0,2.3
2016-10-03 16:52:00,43.22,N,21.39,E,5.0,2.5
2016-10-03 16:46:00,58.09,N,154.6,W,89.0,2.7
2016-10-03 15:52:00,7.08,S,129.7,E,175.0,4.3
2016-10-03 15:45:00,19.06,N,64.81,W,14.0,3.4
2016-10-03 15:38:00,31.92,N,116.2,W,19.0,2.1
2016-10-03 15:18:00,15.38,N,60.8,W,10.0,4.4
2016-10-03 15:10:00,32.0,S,71.47,W,36.0,3.0
2016-10-03 15:05:00,58.84,N,153.4,W,6.0,2.1
2016-10-03 15:02:00,2.49,N,99.18,E,163.0,5.0
2016-10-03 15:00:00,17.84,N,65.62,W,10.0,2.0
2016-10-03 14:55:00,37.28,N,27.58,E,5.0,2.5
2016-10-03 14:50:00,38.37,N,23.57,E,12.0,2.2
2016-10-03 14:34:00,59.74,N,153.6,W,137.0,2.3
2016-10-03 14:27:00,40.69,N,42.72,E,26.0,2.2
2016-10-03 14:23:00,37.91,N,121.9,W,12.0,2.2
2016-10-03 13:58:00,52.73,N,166.6,W,5.0,2.5
2016-10-03 13:44:00,19.23,N,155.4,W,37.0,2.0
2016-10-03 13:03:00,39.51,N,29.02,E,5.0,2.9
2016-10-03 12:47:00,7.95,S,128.8,E,32.0,4.3
2016-10-03 12:41:00,24.05,S,179.8,W,508.0,4.3
2016-10-03 12:40:00,38.75,N,23.39,E,4.0,2.2
2016-10-03 12:19:00,36.99,N,97.5,W,6.0,2.7
2016-10-03 12:10:00,38.44,N,21.91,E,11.0,3.1
2016-10-03 12:10:00,51.82,N,178.4,E,94.0,2.7
2016-10-03 12:09:00,54.71,N,161.4,W,38.0,3.8
2016-10-03 12:06:00,52.67,N,167.0,W,3.0,2.8
2016-10-03 12:04:00,57.95,N,154.1,W,57.0,2.0
2016-10-03 12:01:00,35.44,N,23.26,E,30.0,3.5
2016-10-03 11:54:00,32.33,S,71.46,W,54.0,2.2
2016-10-03 11:48:00,47.64,N,123.1,W,45.0,2.6
2016-10-03 11:28:00,21.23,S,68.71,W,119.0,2.9
2016-10-03 11:10:00,52.79,N,166.7,W,1.0,2.1
2016-10-03 10:45:00,59.81,N,141.7,W,0.0,2.1
2016-10-03 10:36:00,39.16,N,20.92,E,18.0,2.6
2016-10-03 10:35:00,65.24,N,155.5,W,1.0,2.5
2016-10-03 10:00:00,36.34,N,21.02,E,1.0,2.1
2016-10-03 09:55:00,43.77,N,43.53,E,10.0,3.4
2016-10-03 09:52:00,6.77,N,73.16,W,142.0,2.9
2016-10-03 09:44:00,37.96,N,20.34,E,9.0,2.2
2016-10-03 09:13:00,37.22,N,28.19,E,3.0,2.1
2016-10-03 09:09:00,38.58,N,24.42,E,8.0,2.2
2016-10-03 09:06:00,39.63,N,29.42,E,11.0,2.0
2016-10-03 08:51:00,18.97,N,68.02,W,48.0,2.7
2016-10-03 08:48:00,41.92,N,142.4,E,70.0,4.4
2016-10-03 08:18:00,37.75,N,15.1,E,7.0,2.9
2016-10-03 08:06:00,38.35,N,22.08,E,7.0,2.5
2016-10-03 07:27:00,5.69,S,147.2,E,165.0,4.4
2016-10-03 06:43:00,46.67,N,8.51,E,5.0,3.3
2016-10-03 06:25:00,36.87,S,179.2,E,20.0,4.8
2016-10-03 06:16:00,35.97,S,136.8,E,5.0,3.3
2016-10-03 06:12:00,45.6,N,26.6,E,105.0,2.8
2016-10-03 05:24:00,19.18,N,64.81,W,50.0,2.5
2016-10-03 05:20:00,35.88,N,29.54,E,3.0,2.4
2016-10-03 05:16:00,19.22,N,155.4,W,40.0,2.1
2016-10-03 05:01:00,50.95,N,169.6,W,10.0,3.1
2016-10-03 04:51:00,38.79,N,26.5,E,12.0,2.1
2016-10-03 04:40:00,30.41,S,177.6,W,40.0,4.9
2016-10-03 04:40:00,31.29,S,68.81,W,104.0,4.5
2016-10-03 04:20:00,41.06,N,20.19,E,3.0,2.9
2016-10-03 04:17:00,38.82,N,122.8,W,3.0,2.0
2016-10-03 04:04:00,57.85,N,156.2,W,126.0,2.1
2016-10-03 03:21:00,39.79,N,41.02,E,2.0,2.3
2016-10-03 03:12:00,52.47,N,168.4,W,34.0,2.2
2016-10-03 02:56:00,37.77,N,21.17,E,1.0,2.2
2016-10-03 02:54:00,9.53,S,111.6,E,10.0,4.6
2016-10-03 02:47:00,51.72,N,170.2,W,24.0,2.9
2016-10-03 02:44:00,37.75,N,21.16,E,15.0,2.2
2016-10-03 02:40:00,5.08,N,126.5,E,73.0,4.4
2016-10-03 02:34:00,37.76,N,21.19,E,18.0,4.5
2016-10-03 02:22:00,7.9,N,72.09,W,5.0,3.5
2016-10-03 02:19:00,5.66,N,74.54,W,19.0,3.3
2016-10-03 02:02:00,19.34,S,177.4,W,551.0,4.2
2016-10-03 01:48:00,61.56,N,149.8,W,54.0,2.7
2016-10-03 01:17:00,39.05,N,35.88,E,5.0,2.9
2016-10-03 01:16:00,32.95,S,71.34,W,47.0,2.5
2016-10-03 01:16:00,39.02,N,35.9,E,5.0,2.7
2016-10-03 01:09:00,5.64,N,73.98,W,110.0,3.5
2016-10-03 00:32:00,40.31,N,124.6,W,19.0,2.0
2016-10-03 00:21:00,39.95,N,39.39,E,19.0,2.3
2016-10-02 23:54:00,34.67,N,142.1,E,10.0,4.6
2016-10-02 23:47:00,42.79,N,13.23,E,9.0,3.4
2016-10-02 23:34:00,23.16,S,70.65,W,36.0,2.9
2016-10-02 23:33:00,58.25,N,151.5,W,11.0,2.1
2016-10-02 23:26:00,26.0,S,70.63,W,45.0,2.8
2016-10-02 23:14:00,58.02,N,136.7,W,12.0,2.0
2016-10-02 23:12:00,18.7,N,145.5,E,212.0,4.5
2016-10-02 23:08:00,62.33,N,151.0,W,74.0,3.0
2016-10-02 23:00:00,42.72,N,13.09,E,10.0,2.5
2016-10-02 22:43:00,49.63,N,156.1,E,33.0,4.2
2016-10-02 22:39:00,60.88,N,149.5,W,24.0,3.9
2016-10-02 22:37:00,35.9,N,120.4,W,6.0,3.0
2016-10-02 22:35:00,20.57,S,169.1,E,49.0,4.9
2016-10-02 22:32:00,19.09,N,66.48,W,24.0,2.8
2016-10-02 21:52:00,60.12,N,152.2,W,83.0,2.0
2016-10-02 21:48:00,47.11,N,9.36,E,7.0,1.7
2016-10-02 21:44:00,35.59,N,23.13,E,2.0,2.7
2016-10-02 21:42:00,45.6,N,71.15,W,5.0,2.3
2016-10-02 21:35:00,38.74,N,20.64,E,15.0,2.0
2016-10-02 21:25:00,42.84,N,13.23,E,8.0,2.7
2016-10-02 21:11:00,18.16,N,67.35,W,17.0,3.0
2016-10-02 21:09:00,31.12,S,71.74,W,34.0,3.4
2016-10-02 20:36:00,2.8,S,128.1,E,15.0,4.0
2016-10-02 20:21:00,37.16,S,179.5,E,15.0,4.7
2016-10-02 20:20:00,46.26,N,7.4,E,8.0,2.4
2016-10-02 20:07:00,20.7,S,69.06,W,84.0,2.8
2016-10-02 19:41:00,42.5,N,19.19,E,18.0,3.9
2016-10-02 19:08:00,31.89,S,71.18,W,76.0,3.1
2016-10-02 19:00:00,18.42,N,65.07,W,14.0,2.0
2016-10-02 18:50:00,38.17,N,20.48,E,19.0,2.3
2016-10-02 18:45:00,23.77,S,68.99,W,76.0,2.7
2016-10-02 18:32:00,36.25,N,120.8,W,9.0,2.2
2016-10-02 18:29:00,18.85,N,64.38,W,39.0,2.4
2016-10-02 18:25:00,39.22,N,21.47,E,1.0,2.5
2016-10-02 18:09:00,47.47,N,121.9,W,24.0,2.9
2016-10-02 18:08:00,54.08,N,163.0,W,22.0,2.1
2016-10-02 17:58:00,53.93,N,162.8,W,25.0,2.3
2016-10-02 17:55:00,51.81,N,178.5,W,14.0,2.0
2016-10-02 17:49:00,31.83,N,115.6,W,19.0,2.9
2016-10-02 17:15:00,34.73,N,23.79,E,18.0,2.6
2016-10-02 16:50:00,21.0,S,68.33,W,137.0,3.4
2016-10-02 16:43:00,27.12,S,63.42,W,569.0,4.5
2016-10-02 16:41:00,61.04,N,149.0,W,10.0,2.0
2016-10-02 16:38:00,27.11,S,63.41,W,567.0,4.5
2016-10-02 16:36:00,38.5,N,122.1,W,13.0,2.3
2016-10-02 16:33:00,28.81,S,71.29,W,42.0,3.6
2016-10-02 16:21:00,18.78,N,64.57,W,28.0,2.3
2016-10-02 16:20:00,34.61,N,24.66,E,7.0,2.8
2016-10-02 16:18:00,20.84,S,69.13,W,105.0,2.8
2016-10-02 16:16:00,59.38,N,152.7,W,71.0,2.8
2016-10-02 16:00:00,52.48,N,169.8,W,64.0,2.4
2016-10-02 15:44:00,37.49,N,118.8,W,7.0,2.3
2016-10-02 15:20:00,42.81,N,13.24,E,8.0,2.6
2016-10-02 15:14:00,36.08,N,29.61,E,2.0,2.1
2016-10-02 15:11:00,37.28,N,36.99,E,14.0,2.0
2016-10-02 14:56:00,37.61,N,20.56,E,1.0,2.2
2016-10-02 14:48:00,37.2,N,28.16,E,2.0,2.2
2016-10-02 14:39:00,57.57,N,153.3,W,6.0,2.2
2016-10-02 13:45:00,59.73,N,153.3,W,107.0,2.0
2016-10-02 13:40:00,16.45,N,119.7,E,30.0,5.7
2016-10-02 13:24:00,37.44,N,20.53,E,1.0,2.3
2016-10-02 12:57:00,37.1,S,179.2,E,11.0,4.3
2016-10-02 12:55:00,40.13,N,31.51,E,16.0,2.0
2016-10-02 12:51:00,29.21,S,61.01,E,10.0,4.9
2016-10-02 12:47:00,38.07,N,29.07,E,10.0,2.3
2016-10-02 12:44:00,6.78,N,73.1,W,147.0,2.8
2016-10-02 12:41:00,38.0,N,29.06,E,18.0,2.0
2016-10-02 12:39:00,54.2,N,163.8,W,49.0,2.5
2016-10-02 12:36:00,46.32,N,2.88,E,2.0,2.0
2016-10-02 12:32:00,19.73,N,156.6,W,20.0,3.0
2016-10-02 12:19:00,10.83,N,87.18,W,1.0,4.1
2016-10-02 12:16:00,43.55,N,13.77,E,9.0,2.6
2016-10-02 12:00:00,19.04,N,68.18,W,52.0,3.1
2016-10-02 11:43:00,37.56,N,118.8,W,4.0,2.2
2016-10-02 11:15:00,35.84,N,29.29,E,5.0,2.0
2016-10-02 10:40:00,57.82,N,153.3,W,11.0,2.4
2016-10-02 09:53:00,41.31,N,28.75,E,12.0,2.2
2016-10-02 09:47:00,52.04,N,166.0,W,15.0,2.6
2016-10-02 09:45:00,40.75,N,37.6,E,6.0,2.4
2016-10-02 09:41:00,34.77,S,71.76,W,43.0,2.6
2016-10-02 09:18:00,39.51,N,23.57,E,16.0,2.0
2016-10-02 09:05:00,39.47,N,21.01,E,1.0,2.3
2016-10-02 08:43:00,39.1,N,27.74,E,22.0,2.6
2016-10-02 08:31:00,37.95,N,29.12,E,12.0,2.0
2016-10-02 08:17:00,58.4,N,150.9,W,14.0,2.7
2016-10-02 08:08:00,37.22,N,28.19,E,10.0,2.0
2016-10-02 07:55:00,6.78,N,73.11,W,149.0,3.6
2016-10-02 07:41:00,65.41,N,144.7,W,4.0,2.1
2016-10-02 07:28:00,20.03,N,155.8,W,29.0,2.1
2016-10-02 07:26:00,59.73,N,153.0,W,107.0,2.3
2016-10-02 07:15:00,36.54,N,89.65,W,8.0,2.1
2016-10-02 07:10:00,34.78,N,23.35,E,20.0,2.1
2016-10-02 07:07:00,39.06,N,26.2,E,9.0,2.1
2016-10-02 06:53:00,35.5,N,29.54,E,84.0,2.4
2016-10-02 06:41:00,18.54,N,64.73,W,3.0,2.4
2016-10-02 05:57:00,47.59,N,7.56,E,10.0,1.9
2016-10-02 05:46:00,46.04,N,6.87,E,4.0,2.0
2016-10-02 05:23:00,33.3,N,115.7,W,5.0,2.1
2016-10-02 05:18:00,21.08,S,175.6,W,10.0,4.7
2016-10-02 05:16:00,39.52,N,29.02,E,10.0,2.2
2016-10-02 05:05:00,40.5,N,42.37,E,5.0,3.1
2016-10-02 05:01:00,52.62,N,172.7,W,179.0,3.0
2016-10-02 05:00:00,38.83,N,122.8,W,1.0,2.1
2016-10-02 04:34:00,19.31,N,155.2,W,1.0,2.5
2016-10-02 04:10:00,58.34,N,154.9,W,2.0,2.6
2016-10-02 03:51:00,36.22,N,97.58,W,5.0,3.0
2016-10-02 03:31:00,61.24,N,151.8,W,92.0,2.6
2016-10-02 03:26:00,4.22,N,76.18,W,4.0,2.5
2016-10-02 03:26:00,19.31,N,155.2,W,0.0,2.0
2016-10-02 03:13:00,30.16,N,15.79,W,40.0,2.9
2016-10-02 03:05:00,53.0,N,168.5,W,93.0,2.8
2016-10-02 02:50:00,19.3,N,155.2,W,2.0,2.5
2016-10-02 02:42:00,36.16,N,120.0,W,1.0,2.2
2016-10-02 02:23:00,7.57,N,78.13,W,10.0,4.4
2016-10-02 02:00:00,46.03,N,6.87,E,5.0,1.5
2016-10-02 01:50:00,6.45,S,155.4,E,132.0,5.4
2016-10-02 01:39:00,21.29,S,68.84,W,114.0,4.1
2016-10-02 01:13:00,58.33,N,154.9,W,4.0,2.2
2016-10-02 01:05:00,39.94,N,35.92,E,3.0,2.0
2016-10-02 00:52:00,46.04,N,6.86,E,5.0,1.7
2016-10-02 00:50:00,37.93,N,29.11,E,7.0,2.0
2016-10-02 00:38:00,43.86,N,16.84,E,4.0,2.2
2016-10-02 00:33:00,2.24,S,140.4,E,10.0,4.5
2016-10-01 23:51:00,40.68,N,124.2,W,27.0,2.5
2016-10-01 23:51:00,31.62,N,116.0,W,10.0,2.6
2016-10-01 23:50:00,38.65,N,44.15,E,5.0,2.5
2016-10-01 23:47:00,36.7,N,121.3,W,4.0,2.1
2016-10-01 23:34:00,64.86,N,133.1,W,22.0,3.9
2016-10-01 23:29:00,46.03,N,6.87,E,5.0,1.5
2016-10-01 23:27:00,56.81,N,155.2,W,13.0,2.4
2016-10-01 23:25:00,46.04,N,6.87,E,5.0,1.8
2016-10-01 23:17:00,33.79,S,72.04,W,31.0,3.1
2016-10-01 23:17:00,46.04,N,6.87,E,5.0,3.6
2016-10-01 22:50:00,13.74,N,120.7,E,130.0,4.5
2016-10-01 22:42:00,41.38,N,13.86,E,10.0,2.4
2016-10-01 22:22:00,9.73,N,125.3,E,60.0,4.6
2016-10-01 22:15:00,39.87,N,42.16,E,12.0,2.0
2016-10-01 22:07:00,52.76,N,162.8,W,10.0,5.3
2016-10-01 22:01:00,6.8,N,73.07,W,142.0,3.9
2016-10-01 21:33:00,43.46,N,17.57,E,3.0,2.5
2016-10-01 21:32:00,33.14,N,115.6,W,7.0,2.0
2016-10-01 21:31:00,33.14,N,115.6,W,8.0,2.2
2016-10-01 21:25:00,31.69,S,71.54,W,51.0,3.0
2016-10-01 21:18:00,38.72,N,43.08,E,7.0,2.1
2016-10-01 20:47:00,21.42,S,69.67,W,86.0,3.1
2016-10-01 20:43:00,32.05,S,71.91,W,37.0,3.0
2016-10-01 20:28:00,34.39,S,71.16,W,69.0,2.9
2016-10-01 19:52:00,27.99,S,176.9,W,60.0,5.0
2016-10-01 19:47:00,8.82,S,74.83,W,35.0,4.9
2016-10-01 19:43:00,19.29,N,64.74,W,24.0,2.5
2016-10-01 19:29:00,63.06,N,151.5,W,0.0,2.0
2016-10-01 19:26:00,37.35,N,71.64,E,122.0,4.2
2016-10-01 18:22:00,21.28,S,68.51,W,108.0,3.1
2016-10-01 18:18:00,33.3,N,115.7,W,5.0,2.0
2016-10-01 18:15:00,38.98,N,35.78,E,6.0,2.0
2016-10-01 18:06:00,19.66,S,71.03,W,37.0,3.1
2016-10-01 17:56:00,4.38,N,73.61,W,8.0,2.4
2016-10-01 17:56:00,46.1,N,2.82,E,2.0,2.5
2016-10-01 17:54:00,19.4,N,155.6,W,11.0,2.2
2016-10-01 17:52:00,51.74,N,176.9,W,12.0,3.4
2016-10-01 17:23:00,33.3,N,115.7,W,7.0,3.0
2016-10-01 17:20:00,38.79,N,26.65,E,14.0,2.1
2016-10-01 16:59:00,30.61,S,71.21,W,48.0,3.5
2016-10-01 16:54:00,51.84,N,175.9,W,69.0,2.1
2016-10-01 16:44:00,21.82,S,68.71,W,116.0,3.3
2016-10-01 16:37:00,67.14,N,153.1,W,0.0,2.3
2016-10-01 15:52:00,37.1,N,33.84,E,5.0,2.1
2016-10-01 15:51:00,6.79,N,73.15,W,149.0,3.7
2016-10-01 15:36:00,27.45,S,70.64,W,65.0,3.4
2016-10-01 15:26:00,31.6,S,71.83,W,30.0,3.5
2016-10-01 15:17:00,31.61,S,71.8,W,21.0,3.1
2016-10-01 15:16:00,78.03,N,21.31,E,15.0,2.3
2016-10-01 14:43:00,32.9,S,151.2,E,2.0,2.3
2016-10-01 14:26:00,29.65,S,71.9,W,37.0,2.7
2016-10-01 13:45:00,6.75,N,76.68,W,4.0,2.8
2016-10-01 13:29:00,38.71,N,43.06,E,6.0,2.9
2016-10-01 13:17:00,40.63,N,29.44,W,10.0,5.0
2016-10-01 13:11:00,34.32,N,90.34,E,10.0,4.4
2016-10-01 13:08:00,19.85,S,148.8,E,2.0,2.4
2016-10-01 12:50:00,13.1,N,89.76,W,45.0,4.3
2016-10-01 12:39:00,23.12,S,70.63,W,32.0,2.9
2016-10-01 12:29:00,36.0,N,29.68,E,6.0,2.5
2016-10-01 12:29:00,52.06,N,170.4,W,30.0,3.7
2016-10-01 12:26:00,19.13,N,64.8,W,59.0,2.4
2016-10-01 12:24:00,11.63,N,86.97,W,38.0,4.2
2016-10-01 12:19:00,23.18,S,69.05,W,78.0,3.2
2016-10-01 12:16:00,51.5,N,178.1,W,17.0,3.0
2016-10-01 12:08:00,54.08,N,164.2,W,29.0,2.3
2016-10-01 12:00:00,40.42,N,29.65,W,10.0,3.4
2016-10-01 11:56:00,42.91,N,13.25,E,10.0,2.8
2016-10-01 11:55:00,18.28,S,178.0,W,559.0,4.4
2016-10-01 11:52:00,52.86,N,169.3,W,22.0,3.0
2016-10-01 11:36:00,30.98,N,88.1,E,35.0,4.2
2016-10-01 11:25:00,32.08,S,71.71,W,16.0,4.6
2016-10-01 11:15:00,40.29,N,124.4,W,16.0,2.5
2016-10-01 11:11:00,13.82,N,60.45,W,5.0,3.6
2016-10-01 11:03:00,34.68,N,141.7,E,10.0,4.6
2016-10-01 10:58:00,36.41,N,96.86,W,6.0,2.5
2016-10-01 10:30:00,36.2,N,33.39,E,5.0,2.3
2016-10-01 10:30:00,39.23,N,27.72,W,40.0,3.7
2016-10-01 10:25:00,29.61,S,72.07,W,10.0,4.7
2016-10-01 10:23:00,38.96,N,27.8,E,5.0,2.2
2016-10-01 10:20:00,39.47,N,105.4,W,5.0,2.4
2016-10-01 10:17:00,40.58,N,31.65,E,7.0,2.1
2016-10-01 10:13:00,39.17,N,29.01,E,6.0,2.5
2016-10-01 09:44:00,37.59,N,26.68,E,14.0,2.1
2016-10-01 09:40:00,34.78,N,141.5,E,10.0,4.9
2016-10-01 09:37:00,12.51,S,166.5,E,62.0,4.9
2016-10-01 09:37:00,37.63,N,122.4,W,8.0,2.0
2016-10-01 09:24:00,38.88,N,27.75,E,6.0,2.8
2016-10-01 09:22:00,38.85,N,27.8,E,7.0,2.9
2016-10-01 09:19:00,1.89,S,141.6,E,10.0,4.5
2016-10-01 09:13:00,37.22,N,28.15,E,5.0,2.1
2016-10-01 08:42:00,30.59,S,71.4,W,34.0,2.7
2016-10-01 08:31:00,62.83,N,150.9,W,101.0,2.0
2016-10-01 08:30:00,44.74,N,110.7,W,8.0,2.2
2016-10-01 08:22:00,18.84,N,64.99,W,23.0,2.9
2016-10-01 08:20:00,28.32,N,56.62,E,8.0,3.7
2016-10-01 08:13:00,41.04,N,70.84,E,20.0,4.3
2016-10-01 08:08:00,34.8,N,24.26,E,23.0,2.3
2016-10-01 08:04:00,34.91,N,73.72,E,40.0,5.3
2016-10-01 08:01:00,34.76,N,141.8,E,10.0,4.5
2016-10-01 07:53:00,36.24,N,120.3,W,11.0,3.5
2016-10-01 07:32:00,36.94,N,27.61,E,23.0,2.0
2016-10-01 07:27:00,19.35,N,64.71,W,50.0,2.9
2016-10-01 07:27:00,56.75,N,155.2,W,25.0,2.1
2016-10-01 07:14:00,39.39,N,40.53,E,8.0,2.7
2016-10-01 06:50:00,79.24,N,3.48,E,15.0,2.3
2016-10-01 06:37:00,34.65,N,24.96,E,10.0,2.9
2016-10-01 05:57:00,37.86,N,118.0,W,6.0,2.1
2016-10-01 05:31:00,37.57,N,29.2,E,10.0,2.1
2016-10-01 05:26:00,38.83,N,43.2,E,15.0,2.3
2016-10-01 05:15:00,6.79,N,73.16,W,146.0,3.4
2016-10-01 05:13:00,36.05,N,27.48,E,8.0,2.2
2016-10-01 05:04:00,19.0,N,64.94,W,16.0,3.2
2016-10-01 05:03:00,19.01,N,64.96,W,40.0,2.1
2016-10-01 04:58:00,20.21,N,155.9,W,38.0,2.3
2016-10-01 04:54:00,62.21,N,141.6,W,11.0,3.4
2016-10-01 04:48:00,42.33,N,41.01,E,1.0,3.0
2016-10-01 04:39:00,14.65,N,92.71,W,80.0,4.5
2016-10-01 04:38:00,35.28,N,22.98,E,18.0,2.3
2016-10-01 04:38:00,36.06,N,6.27,E,10.0,3.1
2016-10-01 04:37:00,34.85,N,32.54,E,25.0,2.4
2016-10-01 04:31:00,61.66,N,147.6,W,20.0,2.0
2016-10-01 04:31:00,37.88,S,177.8,E,10.0,4.1
2016-10-01 04:25:00,23.64,S,179.9,W,533.0,5.5
2016-10-01 04:19:00,28.12,N,57.74,E,9.0,3.8
2016-10-01 04:17:00,60.31,N,153.0,W,128.0,2.0
2016-10-01 04:09:00,53.44,N,163.4,W,27.0,3.6
2016-10-01 04:05:00,18.82,N,156.2,W,44.0,2.5
2016-10-01 03:20:00,36.42,N,1.7,E,10.0,3.3
2016-10-01 03:15:00,19.0,N,64.87,W,29.0,2.3
2016-10-01 03:15:00,42.81,N,13.23,E,8.0,2.5
2016-10-01 03:11:00,20.41,S,69.16,W,92.0,3.6
2016-10-01 03:02:00,38.07,N,20.28,E,18.0,2.1
2016-10-01 02:58:00,34.94,N,23.15,E,17.0,2.6
2016-10-01 02:58:00,38.78,N,122.7,W,2.0,2.1
2016-10-01 02:41:00,63.06,N,149.1,W,74.0,3.7
2016-10-01 02:33:00,61.68,N,151.3,W,70.0,2.0
2016-10-01 02:33:00,13.18,S,167.1,E,225.0,5.4
2016-10-01 02:04:00,37.46,N,20.56,E,8.0,2.1
2016-10-01 01:59:00,20.26,S,69.15,W,95.0,3.2
2016-10-01 01:51:00,36.7,N,31.21,E,100.0,2.4
2016-10-01 01:35:00,5.3,N,73.74,W,145.0,3.6
2016-10-01 01:30:00,38.71,N,43.08,E,8.0,2.2
2016-10-01 01:20:00,38.69,N,30.87,E,9.0,2.1
2016-10-01 01:07:00,19.0,N,64.95,W,30.0,2.8
2016-10-01 00:49:00,34.64,N,25.15,E,1.0,2.3
2016-10-01 00:42:00,36.38,N,98.34,W,5.0,2.5
2016-10-01 00:32:00,23.75,S,174.9,W,10.0,5.4
2016-10-01 00:29:00,38.47,N,20.55,E,11.0,2.0
2016-10-01 00:26:00,19.01,N,64.96,W,15.0,2.4
2016-10-01 00:15:00,42.76,N,13.24,E,10.0,2.5
2016-09-30 23:59:00,18.56,S,70.44,W,46.0,3.3
2016-09-30 23:44:00,57.44,N,132.9,W,0.0,2.3
2016-09-30 23:34:00,40.14,N,31.57,E,9.0,2.2
2016-09-30 23:13:00,34.56,N,32.49,E,43.0,2.9
2016-09-30 23:06:00,19.9,N,74.32,W,10.0,5.0
2016-09-30 22:59:00,41.06,S,174.6,E,50.0,4.1
2016-09-30 22:47:00,62.58,N,145.2,W,60.0,2.6
2016-09-30 22:45:00,6.58,S,130.3,E,145.0,4.8
2016-09-30 22:45:00,19.47,N,155.4,W,8.0,2.4
2016-09-30 22:36:00,45.08,N,80.63,E,1.0,3.5
2016-09-30 22:35:00,4.01,S,77.19,W,98.0,4.8
2016-09-30 22:20:00,40.2,N,34.22,E,6.0,2.2
2016-09-30 22:18:00,48.52,N,10.26,E,30.0,2.0
2016-09-30 22:15:00,38.51,N,20.55,E,16.0,2.2
2016-09-30 21:48:00,29.37,S,71.19,W,62.0,2.5
2016-09-30 21:44:00,30.09,S,72.17,W,39.0,2.7
2016-09-30 21:40:00,12.49,N,122.0,E,6.0,4.1
2016-09-30 21:28:00,11.26,N,126.7,E,10.0,4.5
2016-09-30 21:18:00,49.43,N,120.5,W,0.0,2.4
2016-09-30 21:00:00,9.86,S,111.5,E,37.0,4.7
2016-09-30 20:56:00,9.68,S,111.7,E,53.0,4.7
2016-09-30 20:39:00,34.24,N,32.3,E,44.0,2.0
2016-09-30 20:32:00,4.75,S,81.12,W,10.0,4.0
2016-09-30 20:24:00,37.33,N,27.6,E,5.0,2.1
2016-09-30 20:20:00,68.8,N,143.1,W,0.0,2.0
2016-09-30 20:08:00,54.12,N,166.0,W,9.0,2.0
2016-09-30 20:03:00,22.61,S,68.91,W,107.0,2.5
2016-09-30 19:54:00,23.09,S,70.63,W,37.0,2.8
2016-09-30 19:49:00,16.25,S,173.1,W,10.0,4.9
2016-09-30 19:38:00,42.9,N,13.24,E,9.0,3.8
2016-09-30 19:23:00,47.59,N,7.59,E,6.0,1.5
2016-09-30 19:22:00,42.9,N,13.25,E,9.0,3.4
2016-09-30 19:17:00,39.36,N,40.51,E,5.0,2.2
2016-09-30 19:12:00,6.8,N,73.17,W,143.0,4.0
2016-09-30 19:02:00,24.2,S,67.52,W,206.0,3.8
2016-09-30 18:50:00,21.41,S,68.69,W,116.0,3.2
2016-09-30 18:46:00,38.84,N,122.8,W,2.0,2.1
2016-09-30 18:34:00,40.37,N,124.4,W,26.0,2.3
2016-09-30 18:25:00,56.5,N,155.4,W,58.0,2.1
2016-09-30 18:24:00,38.71,N,70.96,W,5.0,3.5
2016-09-30 18:08:00,37.61,N,29.43,E,9.0,2.2
2016-09-30 18:07:00,17.84,N,65.61,W,17.0,2.8
2016-09-30 18:00:00,39.02,N,43.68,E,5.0,2.4
2016-09-30 17:42:00,35.61,S,73.74,W,19.0,3.4
2016-09-30 17:28:00,18.73,N,64.41,W,111.0,3.0
2016-09-30 17:23:00,30.33,S,71.09,W,54.0,3.5
2016-09-30 17:16:00,21.93,S,68.44,W,115.0,2.8
2016-09-30 17:12:00,6.8,N,73.14,W,149.0,4.0
2016-09-30 16:45:00,1.57,S,77.55,W,170.0,4.9
2016-09-30 16:01:00,40.41,N,32.92,E,8.0,2.0
2016-09-30 15:39:00,40.41,N,26.26,E,15.0,2.0
2016-09-30 15:25:00,5.31,N,73.75,W,150.0,2.9
2016-09-30 15:12:00,38.79,N,122.7,W,2.0,2.2
2016-09-30 15:08:00,42.71,N,13.21,E,11.0,2.5
2016-09-30 14:57:00,37.41,N,38.75,E,21.0,2.1
2016-09-30 14:54:00,37.2,N,28.16,E,10.0,2.2
